timestamp,trigger_code,event_label,trial_info
1774045373.022831202,phase2_response,phase2_response,trial=15 response=WALL
1774045373.023623943,phase2_question_offset,phase2_question_offset,trial=15
1774045373.024240017,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=15
1774045373.530095100,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=15
1774045373.530913115,phase2_fixation_onset,phase2_fixation_onset,trial=16
1774045374.038542032,phase2_fixation_offset,phase2_fixation_offset,trial=16
1774045374.161858082,phase2_context1_onset,phase2_context1_onset,trial=16
1774045375.167258024,phase2_context1_offset,phase2_context1_offset,trial=16
1774045375.168519974,phase2_shape_onset,phase2_shape_onset,trial=16
1774045376.180848122,phase2_shape_offset,phase2_shape_offset,trial=16
1774045376.181968927,phase2_blank1_onset,phase2_blank1_onset,trial=16
1774045377.190384150,phase2_blank1_offset,phase2_blank1_offset,trial=16
1774045377.191468954,phase2_reddot_onset,phase2_reddot_onset,trial=16
1774045380.200639963,phase2_reddot_offset,phase2_reddot_offset,trial=16
1774045380.201317072,phase2_context2_onset,phase2_context2_onset,trial=16
1774045381.231172085,phase2_context2_offset,phase2_context2_offset,trial=16
1774045381.232077122,phase2_shape2_onset,phase2_shape2_onset,trial=16
1774045382.244866133,phase2_shape2_offset,phase2_shape2_offset,trial=16
1774045382.245718956,phase2_blank2_onset,phase2_blank2_onset,trial=16
1774045383.254823923,phase2_blank2_offset,phase2_blank2_offset,trial=16
1774045383.255654812,phase2_reddot2_onset,phase2_reddot2_onset,trial=16
1774045386.266209126,phase2_reddot2_offset,phase2_reddot2_offset,trial=16
1774045386.292954206,phase2_question_onset,phase2_question_onset,trial=16
1774045386.928476810,phase2_response,phase2_response,trial=16 response=SKY
1774045386.929075003,phase2_question_offset,phase2_question_offset,trial=16
1774045386.929562807,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=16
1774045387.433725834,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=16
1774045387.434777021,phase2_fixation_onset,phase2_fixation_onset,trial=17
1774045387.942938805,phase2_fixation_offset,phase2_fixation_offset,trial=17
1774045388.053971052,phase2_context1_onset,phase2_context1_onset,trial=17
1774045389.060410976,phase2_context1_offset,phase2_context1_offset,trial=17
1774045389.061193943,phase2_shape_onset,phase2_shape_onset,trial=17
1774045390.079406023,phase2_shape_offset,phase2_shape_offset,trial=17
1774045390.079975843,phase2_blank1_onset,phase2_blank1_onset,trial=17
1774045391.089740038,phase2_blank1_offset,phase2_blank1_offset,trial=17
1774045391.090767860,phase2_reddot_onset,phase2_reddot_onset,trial=17
1774045394.102950811,phase2_reddot_offset,phase2_reddot_offset,trial=17
1774045394.103818893,phase2_context2_onset,phase2_context2_onset,trial=17
1774045395.126942873,phase2_context2_offset,phase2_context2_offset,trial=17
1774045395.127698898,phase2_shape2_onset,phase2_shape2_onset,trial=17
1774045396.139327049,phase2_shape2_offset,phase2_shape2_offset,trial=17
1774045396.140264988,phase2_blank2_onset,phase2_blank2_onset,trial=17
1774045397.149255991,phase2_blank2_offset,phase2_blank2_offset,trial=17
1774045397.149816036,phase2_reddot2_onset,phase2_reddot2_onset,trial=17
1774045400.158401012,phase2_reddot2_offset,phase2_reddot2_offset,trial=17
1774045400.185809851,phase2_question_onset,phase2_question_onset,trial=17
1774045400.925856113,phase2_response,phase2_response,trial=17 response=BOOKSTORE
1774045400.926441908,phase2_question_offset,phase2_question_offset,trial=17
1774045400.927087069,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=17
