timestamp,trigger_code,event_label,trial_info
1777483484.626811981,phase2_response,phase2_response,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0 response=GARDEN
1777483484.627053022,phase2_question_offset,phase2_question_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483484.627539873,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483485.131343126,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483485.134349108,phase2_fixation_onset,phase2_fixation_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483485.639528036,phase2_fixation_offset,phase2_fixation_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483486.928097963,phase2_context1_onset,phase2_context1_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483487.946880102,phase2_context1_offset,phase2_context1_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483487.947540998,phase2_shape_onset,phase2_shape_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483488.957093954,phase2_shape_offset,phase2_shape_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483488.957957983,phase2_reddot_onset,phase2_reddot_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483490.969658136,phase2_reddot_offset,phase2_reddot_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483490.970149040,phase2_context2_onset,phase2_context2_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483491.990766048,phase2_context2_offset,phase2_context2_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483491.991525888,phase2_shape2_onset,phase2_shape2_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483493.000550985,phase2_shape2_offset,phase2_shape2_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483493.001076937,phase2_reddot2_onset,phase2_reddot2_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483495.011749029,phase2_reddot2_offset,phase2_reddot2_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483495.032282829,phase2_question_onset,phase2_question_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1 cat_a=KITCHEN cat_b=SKY
1777483495.877552032,phase2_response,phase2_response,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1 response=KITCHEN
1777483495.877825975,phase2_question_offset,phase2_question_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483495.878511190,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
1777483496.381754160,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=21 shape=umbrella.bmp ctx1=kitchen1.png ctx2=sky1.png variant=secondary_first_img1
